"dummy","n3_1","n3_2","n3_3","n3_4","n3_5","n3_6","n3_7","n3_8","n3_9","n3_10","n3_11","n3_12","n3_13","n3_14","n3_15","n3_16","n3_17","n3_18","n3_19","n3_20","n3_21","n3_22","n3_23","n3_24","n3_25","n3_26","n3_27","n3_28","n3_29","n3_30","n3_31","n3_32","n3_33","n3_34","n3_35","n3_36","n3_37","n3_38","n3_39","n3_40","n3_41","n3_42","n3_43","n3_44","n3_45","n3_46","n3_47","n3_48","n3_49","n3_50","n3_51","n3_52","n3_53","n3_54","n3_55","n3_56","n3_57","n3_58","n3_59","n3_60","n3_61","n3_62","n3_63","n3_64","n3_65","n3_66","n3_67","n3_68","n3_69","n3_70","n3_71","n3_72","n3_73","n3_74","n3_75","n3_76","n3_77","n3_78","n3_79","n3_80","n3_81","n3_82","n3_83","n3_84","n3_85","n3_86","n3_87","n3_88","n3_89","n3_90","n3_91","n3_92","n3_93","n3_94","n3_95","n3_96","n3_97","n3_98","n3_99","n3_100"
"n2_110","0.123742647469044","-0.568064391613007","-0.0345169976353645","-0.402174115180969","-0.0104160839691758","0.117207005620003","-0.836059987545013","-0.170940607786179","-1.50340354442596","-0.758347988128662","0.242174535989761","0.00544785289093852","-0.0241934861987829","-0.842283487319946","-0.0444291196763515","-0.200922086834908","-0.152912259101868","0.111356161534786","-0.151951596140862","-0.0597869977355003","-0.168795123696327","0.0996609851717949","-0.0335922986268997","-0.379970848560333","0.473449230194092","-0.0970855578780174","-0.439507186412811","-0.0564897172152996","-0.233105540275574","-0.418133705854416","-0.018779719248414","-0.722636163234711","-0.143572598695755","0.0906415283679962","0.0894147083163261","-1.02901434898376","-1.00304543972015","0.122575834393501","-0.351048678159714","-1.08871054649353","-0.867586970329285","-0.121644914150238","-0.0710385963320732","0.119788885116577","0.0640657842159271","-0.123982712626457","0.0642550885677338","0.103702701628208","-0.640823304653168","-0.245827898383141","0.101416580379009","-0.661009252071381","0.339921236038208","0.115218110382557","-0.424222856760025","-0.0660004317760468","-0.037657368928194","-0.158995434641838","0.236350670456886","0.643179535865784","0.208536490797997","0.0308226384222507","0.0123936701565981","0.100158512592316","0.0472326651215553","0.0121509106829762","-0.0913046151399612","-0.13811682164669","-0.0236319303512573","0.378004342317581","-0.0956147983670235","-0.0218173619359732","0.0451908744871616","1.33474087715149","0.250460356473923","-0.388436436653137","-0.0859183743596077","-0.106897793710232","0.268367111682892","-1.04569256305695","-0.0390179418027401","0.161680996417999","0.232090130448341","0.0594502799212933","0.0434494763612747","-0.406866014003754","0.00251973490230739","-0.634316682815552","-0.0264155771583319","0.042132169008255","-0.423226773738861","0.0972774475812912","-0.677341997623444","-0.159292072057724","-0.914788067340851","-0.056485254317522","-0.856979966163635","-0.940553247928619","-0.538044154644012","-0.0181312318891287"
"n2_111","-0.0027617234736681","-0.102802634239197","0.0704911202192307","-0.141649067401886","-0.0538054145872593","-0.130263447761536","-0.105977945029736","-0.0146269807592034","-0.119848668575287","-0.0725054815411568","-0.146989360451698","-0.00322510814294219","-0.0354272127151489","-0.195418074727058","-0.081817552447319","-0.124197781085968","-0.0758749470114708","0.103708274662495","0.115912973880768","-0.0675363391637802","-0.089055635035038","-0.117178045213223","-0.136040017008781","-0.122612848877907","0.0166068952530622","0.0253392066806555","-0.123904369771481","-0.0307430028915405","0.0870383009314537","0.0957856699824333","-0.12942236661911","0.0312552340328693","-0.115305759012699","-0.128252372145653","-0.116922743618488","0.024575462564826","0.0524998381733894","0.0175631269812584","-0.0194459334015846","-0.0683689266443253","-0.0459188260138035","0.0640474781394005","-0.0800906866788864","-0.0299759190529585","0.0478981658816338","0.0832507014274597","-0.115810051560402","-0.179764434695244","-0.106579542160034","0.0891721323132515","-0.0898993834853172","0.0299043301492929","-0.0142830666154623","-0.109686888754368","-0.00136592332273722","0.0335014909505844","0.0451260693371296","-0.00398036930710077","0.0627771615982056","-0.0822345316410065","-0.00325349811464548","-0.0709374696016312","-0.108176775276661","0.119264259934425","0.14534018933773","-0.0378373190760612","0.0493252016603947","-0.114101968705654","0.0595252737402916","-0.0117301624268293","-0.0574075430631638","-0.0366340205073357","-0.0474685244262218","-0.139015525579453","-0.0122986622154713","-0.0804281234741211","-0.0461992956697941","-0.0525224842131138","-0.0790720880031586","-0.0311091654002666","-0.043619979172945","-0.00575396185740829","-0.109248027205467","-0.215957641601562","-0.145987764000893","-0.0399454645812511","-0.0272093787789345","-0.0582875907421112","0.0249824803322554","0.088431715965271","-0.00275934208184481","0.0626003965735435","-0.0750188305974007","0.0329942628741264","0.125233396887779","0.213048234581947","-0.190439030528069","-0.00141074857674539","-0.145812213420868","-0.00220703589729965"
"n2_112","0.158659696578979","-0.0153703801333904","-0.132753416895866","-0.167331159114838","-0.0874236077070236","0.111262112855911","-0.0842923298478127","0.00787928234785795","-0.123674340546131","0.0945319458842278","0.102364405989647","-0.0173502620309591","-0.101788215339184","-0.047860611230135","0.0344578698277473","-0.0192451383918524","0.0511435680091381","-0.0249600298702717","0.160008132457733","-0.149632066488266","-0.201103284955025","-0.197331145405769","0.0562942214310169","-0.106917232275009","-0.0415240526199341","-0.0705285519361496","-0.105118863284588","-0.118272289633751","-0.0269859731197357","-0.0218509025871754","-0.150728046894073","0.130474597215652","0.00831079203635454","-0.130852311849594","-0.194586902856827","-0.0506991259753704","-0.122175790369511","-0.0642312839627266","0.148047745227814","0.0527961924672127","0.0596008822321892","-0.139094203710556","0.00458961678668857","-0.212094441056252","-0.00281636812724173","0.0803732722997665","-0.132932841777802","-0.182390511035919","0.11781757324934","0.0389439314603806","-0.0181599371135235","-0.0963049978017807","-0.0419189445674419","-0.12659877538681","0.0179249029606581","-0.0633829608559608","0.0775532871484756","0.0275554172694683","0.0211749337613583","0.149592757225037","0.0273878704756498","-0.163668185472488","-0.00138153322041035","0.0553840398788452","-0.0133752059191465","0.0105226095765829","0.0762318298220634","-0.0973098948597908","-0.206241279840469","0.10155875980854","-0.14126355946064","0.15102519094944","-0.23469465970993","-0.182879418134689","-0.177993923425674","0.0352765768766403","0.0326391123235226","0.0595544092357159","-0.000990310218185186","0.0768480077385902","0.0158032346516848","-0.118736557662487","0.0125945881009102","-0.121119230985641","-0.132936894893646","-0.0533648617565632","-0.128831297159195","0.129467263817787","0.147718280553818","0.141721412539482","0.0859015733003616","-0.0685739144682884","-0.0478960573673248","-0.118116393685341","0.166156247258186","-0.0425875894725323","0.0370720624923706","0.0155221587046981","0.0692505314946175","0.0636991411447525"
"n2_113","-0.387535154819489","0.226514205336571","0.0422762855887413","0.234800949692726","0.244347810745239","-0.0861473381519318","-0.772072315216064","0.484823554754257","-0.018421296030283","0.309919744729996","-0.354343056678772","-0.0115411840379238","0.191616863012314","0.366619825363159","-0.374236136674881","0.328958511352539","0.178913354873657","0.0313343666493893","-0.0947243422269821","0.401101589202881","0.248909264802933","0.0542242340743542","0.353085964918137","0.469682395458221","-0.0799309909343719","0.4537473320961","-1.48262476921082","0.298111587762833","0.405387580394745","0.178067624568939","0.334874838590622","0.0921545252203941","0.397062391042709","0.116944812238216","0.124781355261803","-0.223462253808975","0.540665149688721","-0.0713343024253845","-0.0215050354599953","-0.319301724433899","-0.217165812849998","0.362291425466537","0.237631276249886","0.0316781662404537","0.171621039509773","-0.046141903847456","0.216737806797028","0.164300143718719","0.178021267056465","0.673368096351624","0.0909952446818352","-0.0516175553202629","-0.461075663566589","-0.0264417044818401","0.377906620502472","0.489821404218674","-0.0297561455518007","0.270641356706619","-0.0215837843716145","-0.408720403909683","0.202655583620071","0.0414601489901543","-0.235117062926292","-0.0741855427622795","-0.191999793052673","0.0710082501173019","0.00810091570019722","0.209412053227425","0.142027229070663","-0.210084676742554","0.22208996117115","-0.226697042584419","0.372792541980743","-0.487555921077728","0.0524042136967182","0.193964317440987","0.222568809986115","-0.171146884560585","-0.236892089247704","0.439637899398804","-0.0973295941948891","-0.179624453186989","0.0401167012751102","0.0117420600727201","-0.018348690122366","0.484289437532425","0.0441818088293076","0.160755306482315","-0.428786814212799","-0.299917340278625","-0.267022550106049","0.224221348762512","0.267948627471924","0.322594523429871","0.431428521871567","0.0934679135680199","0.33692067861557","0.45322984457016","0.346355885267258","0.0300100464373827"
"n2_114","-0.293177992105484","0.114781133830547","0.0836351960897446","0.0293767154216766","0.238192036747932","0.0414121858775616","-0.273243755102158","0.307632654905319","-1.82154858112335","-0.13413442671299","-0.0394850745797157","0.188337802886963","0.274487018585205","-1.12916660308838","-0.226562425494194","0.269067168235779","0.146755501627922","-0.112180173397064","-0.286337584257126","0.131216704845428","0.119791209697723","0.433142125606537","0.310803115367889","0.0875733867287636","-0.183514907956123","0.329433083534241","-0.0987024158239365","0.340577960014343","0.223534747958183","-0.0491285435855389","0.255728036165237","-0.291410148143768","0.16540639102459","0.183196768164635","0.224353075027466","-2.50221705436707","-1.87165009975433","-0.0559526197612286","-0.315630882978439","-0.523287415504456","0.0162231009453535","0.101136647164822","0.177571192383766","0.321399092674255","0.290450423955917","-0.205073460936546","0.231364116072655","0.231417268514633","-0.243951395153999","-0.446989357471466","0.248287439346313","0.0491036102175713","0.0873165726661682","0.0218577738851309","0.259469836950302","0.390023469924927","-0.131047829985619","0.299582213163376","0.26014119386673","0.0766134560108185","0.227713152766228","0.343572080135345","-0.12622956931591","-0.283903360366821","-0.200236648321152","0.0667608603835106","0.265113979578018","0.235149428248405","0.155761674046516","0.0873402133584023","0.295935422182083","-0.242146879434586","0.258399933576584","0.833682835102081","0.09372778236866","-0.477492034435272","0.203244924545288","-0.149701192975044","0.0280399117618799","0.157480120658875","-0.223916545510292","-0.18970762193203","0.227670595049858","0.166436374187469","0.0402222461998463","0.091046929359436","0.275181740522385","-0.261243283748627","-0.253180921077728","-0.373469561338425","-0.457982748746872","0.347979456186295","-0.955550253391266","0.28402253985405","-0.21464242041111","0.00121811265125871","-2.07566428184509","0.350179225206375","0.151641488075256","0.177086174488068"
"n2_115","-0.0368856340646744","-0.122839607298374","-0.00177161570172757","0.0981695502996445","-0.0351070091128349","0.0303686931729317","0.180320009589195","0.108541190624237","0.00317388842813671","0.109010919928551","-0.125398114323616","0.052141722291708","-0.0896391049027443","0.0508672371506691","-0.0508396029472351","-0.00277609121985734","0.080518864095211","-0.076833076775074","-0.0235675871372223","-0.0067513887770474","0.0839729756116867","0.0477105528116226","-0.185028374195099","0.0099895978346467","0.15716440975666","0.0819188952445984","0.0693468078970909","-0.148109614849091","-0.0771935060620308","-0.108819454908371","0.0851235613226891","0.107620924711227","-0.0690694749355316","-0.0895461216568947","0.0851525738835335","0.113905966281891","-0.173318892717361","0.0883552730083466","0.0310934912413359","0.167738914489746","0.0385551415383816","-0.00852899067103863","-0.239165335893631","0.110666938126087","0.0737238824367523","-0.125836700201035","0.0246508102864027","-0.0443126186728477","-0.02814613096416","0.00840570777654648","-0.199105232954025","0.116287805140018","0.0644556432962418","0.0934342592954636","-0.0215924680233002","0.0780759677290916","0.042323924601078","-0.00955193489789963","-0.0793756544589996","-0.103912800550461","-0.0570375956594944","0.0517246797680855","-0.0166031122207642","0.072282500565052","-0.0157642532140017","-0.18854047358036","0.0501094534993172","-0.081185407936573","0.0369205549359322","0.102731548249722","-0.141020730137825","0.18558643758297","0.105219051241875","-0.0937303677201271","0.101293943822384","0.0124260084703565","-0.151396721601486","-0.0723275244235992","0.0426017120480537","0.0879262164235115","-0.0983311682939529","-0.0177315007895231","-0.0368074811995029","-0.226905435323715","-0.113660305738449","0.0718251690268517","-0.0179652366787195","-0.0949154123663902","0.0523252412676811","0.107821010053158","-0.0172279942780733","-0.158179670572281","0.0725351348519325","-0.0394345633685589","0.0152573036029935","0.0853461772203445","-0.0104111628606915","0.162253826856613","0.00253151007927954","-0.0173272956162691"
"n2_116","0.0887387171387672","-0.143272653222084","-0.246364563703537","-0.28775691986084","-0.0982655137777328","-0.0420185141265392","0.226841822266579","-0.286380380392075","-0.0512201674282551","-0.120322689414024","0.0561252124607563","-0.162534549832344","-0.220329746603966","0.33682444691658","0.0970939472317696","-0.293659061193466","-0.112011946737766","0.235494300723076","0.192183002829552","-0.153666570782661","-0.298306316137314","-0.240349099040031","-0.271738320589066","-0.248040333390236","0.079011358320713","-0.130757108330727","0.178748995065689","-0.21380278468132","-0.337816447019577","-0.160454347729683","-0.278667390346527","-0.0540356151759624","-0.24611733853817","-0.313867300748825","-0.219330251216888","0.137320935726166","-0.125940755009651","-0.0913822650909424","0.184241145849228","-0.00546263158321381","-0.193767815828323","-0.159713357686996","-0.070843294262886","-0.271421998739243","-0.33675292134285","0.102934025228024","-0.185075536370277","-0.0348738245666027","-0.108484007418156","0.697819471359253","-0.264193475246429","-0.329886376857758","0.142549768090248","-0.195934385061264","-0.142501071095467","-0.356770306825638","0.224287256598473","-0.0386950150132179","-0.267485588788986","0.341059058904648","-0.153143674135208","-0.276349514722824","0.0698521435260773","0.142247647047043","0.23469752073288","-0.311008244752884","-0.0834197774529457","-0.168828949332237","-0.090927891433239","-0.0300822053104639","-0.366696894168854","0.188681736588478","-0.212400674819946","-0.00907119642943144","-0.0692517980933189","-0.138841196894646","-0.0642278641462326","0.137573212385178","-0.109106332063675","-0.202987194061279","-0.00284154596738517","0.0981610789895058","-0.334470421075821","-0.094196118414402","-0.0116695873439312","-0.00298322783783078","-0.205145105719566","0.221804797649384","0.189776852726936","0.369567275047302","-0.125403940677643","-0.160237863659859","-0.223372638225555","-0.245624482631683","0.0101211965084076","0.0060458779335022","0.0335121229290962","-0.262322902679443","-0.152186498045921","-0.257066875696182"
"n2_117","-0.107839085161686","-0.104139797389507","-0.0713373944163322","0.0699981302022934","0.103840999305248","-0.0935240313410759","0.0131218489259481","-0.0721731558442116","0.0395160727202892","0.106349162757397","-0.139220401644707","-0.0872380957007408","0.0492270030081272","-0.0352511405944824","-0.130486115813255","-0.0556636974215508","-0.142129391431808","0.0163735784590244","-0.150508895516396","0.03932835906744","0.0938149467110634","0.0172913335263729","-0.136698484420776","0.167673349380493","-0.0445875488221645","0.0597723349928856","0.0503275766968727","-0.119122639298439","-0.0477806888520718","-0.0370601490139961","-0.102072730660439","0.0468410775065422","0.0865190923213959","0.0558851435780525","-0.0114935580641031","0.00422754045575857","-0.191696107387543","-0.11447861045599","-0.109917014837265","-0.0301107838749886","0.0569382645189762","-0.110347397625446","-0.028428066521883","0.136592298746109","0.0824301019310951","-0.0844194889068604","-0.183101877570152","0.0232236851006746","-0.0420605465769768","0.0733802393078804","0.0452678240835667","0.113593049347401","0.00475949700921774","0.1036481782794","0.116870641708374","-0.0181360300630331","-0.0343908332288265","-0.0638044029474258","0.010453213006258","0.129783183336258","0.037305299192667","-0.115923158824444","-0.0422692038118839","0.104086823761463","0.0520615763962269","0.0128345573320985","-0.066672295331955","-0.0834009870886803","0.060035165399313","-0.0149242496117949","-0.0734512507915497","-0.000920409278478473","-0.0804204419255257","-0.188565790653229","0.0786357298493385","0.19594407081604","0.0838427990674973","0.0975300371646881","-0.0336214415729046","0.13635528087616","-0.144763797521591","0.0321271456778049","-0.118346557021141","-0.00920471735298634","-0.0351732261478901","-0.159135088324547","0.05933678150177","0.163786262273788","0.0599507503211498","-0.106509283185005","0.202595487236977","0.101471908390522","0.0638557374477386","-0.111715324223042","0.104497760534286","-0.0133554292842746","0.0519918687641621","0.202934354543686","0.0619933158159256","-0.0402406565845013"
"n2_118","0.0115307336673141","0.110987171530724","0.208068922162056","0.0145731084048748","0.0245005022734404","0.230983346700668","0.51158344745636","0.120981112122536","0.429893761873245","0.135007098317146","-0.322180688381195","0.05953174456954","0.0860111936926842","0.649549007415771","-0.180698364973068","0.273115128278732","0.00846774037927389","-0.291663467884064","-0.261769235134125","0.0207786466926336","0.179679676890373","0.309772521257401","0.212710961699486","0.209032699465752","0.149328321218491","0.0594531260430813","0.067870058119297","0.053147166967392","0.14163102209568","0.130854994058609","0.278802096843719","0.6409952044487","0.21344256401062","0.0731262862682343","0.152480706572533","0.878862202167511","0.491145819425583","0.186977729201317","-0.0170953497290611","0.517043888568878","0.242877528071404","0.117851868271828","0.215484812855721","0.222009107470512","0.0633343011140823","-0.226490825414658","0.00686646671965718","0.219011425971985","0.480391621589661","0.490452408790588","0.261284410953522","0.297803580760956","-0.324022322893143","-0.0104391006752849","0.0682294368743896","-0.00484034745022655","-0.17838017642498","0.226211130619049","0.0520493984222412","-0.126757249236107","0.080610916018486","0.175398826599121","-0.234102964401245","-0.277581006288528","-0.00681702978909016","0.0597518421709538","0.314174920320511","0.135565042495728","0.162387356162071","0.109694935381413","0.086813397705555","0.040926918387413","0.200714379549026","-0.458807736635208","0.110161736607552","0.784060895442963","0.295698702335358","-0.077545054256916","0.000852704397402704","0.0549422390758991","-0.13243556022644","-0.261608958244324","0.0639257282018661","0.0591818168759346","-0.0876809880137444","0.145964697003365","0.159128084778786","0.285250157117844","-0.0944079756736755","-0.161079555749893","0.618136405944824","0.119887441396713","0.454041659832001","0.0302337482571602","0.449875801801682","-0.0752399489283562","0.521220505237579","0.137561529874802","0.27022385597229","0.295880854129791"
"n2_119","0.625085711479187","-0.736578404903412","-0.497986614704132","-0.568313360214233","-0.570764064788818","-0.23269547522068","-0.0997560694813728","-0.634332358837128","1.19374012947083","0.0100793931633234","-0.0282964464277029","-0.612789332866669","-0.44564688205719","0.315759986639023","0.653740108013153","-0.637692928314209","-0.479651927947998","0.478069931268692","0.64623087644577","-0.341458588838577","-0.643166244029999","-0.737808108329773","-0.598341584205627","-0.240532219409943","-0.508125901222229","-0.739863574504852","0.402637779712677","-0.675777733325958","-0.7757927775383","-0.416259765625","-0.671068549156189","0.21803691983223","-0.53216278553009","-0.721745014190674","-0.543836295604706","0.0116836726665497","0.154080152511597","-0.67425525188446","0.804331302642822","0.151450037956238","-0.459589540958405","-0.577250599861145","-0.729899525642395","-0.625588119029999","-0.476291716098785","0.699091672897339","-0.607162117958069","-0.597912073135376","0.311193972826004","0.342854529619217","-0.582366704940796","-0.463996469974518","0.249442085623741","-0.701732277870178","-0.39827635884285","-0.564265668392181","0.635722517967224","-0.67874014377594","-0.636254966259003","-1.01781141757965","-0.869223356246948","-0.510435998439789","0.659561991691589","0.673822581768036","0.459875494241714","-0.66046941280365","-0.319724082946777","-0.353233724832535","-0.631615519523621","-0.387058824300766","-0.737635016441345","0.693135321140289","-0.547159790992737","-1.12687397003174","-0.831086158752441","0.0855578482151031","-0.560097992420197","0.373959451913834","-0.876431405544281","-0.525292694568634","0.526355624198914","0.545778632164001","-0.655371844768524","-0.401829898357391","0.188063591718674","-0.166611552238464","-0.650916397571564","0.0353953614830971","0.486525028944016","0.634838104248047","0.280196517705917","-0.555876612663269","0.205889478325844","-0.659430921077728","0.14047783613205","0.384362787008286","-0.0649498775601387","-0.525919198989868","-0.692524194717407","-0.599546551704407"
"n2_120","-0.0662156566977501","0.127596095204353","-0.091242328286171","-0.062071118503809","0.0439399667084217","-0.201595142483711","0.0341946594417095","-0.0533063523471355","-0.478340834379196","0.0567845441401005","-0.104811728000641","-0.030983928591013","-0.0681202635169029","-0.194059878587723","0.068096362054348","-0.0653432980179787","0.0572303757071495","-0.0704868361353874","0.156755059957504","-0.0387547239661217","0.0298729762434959","-0.0444989800453186","0.051818136125803","-0.0554787069559097","0.148621007800102","0.0972157120704651","-0.136879473924637","0.0812793672084808","0.0201080963015556","-0.0853289291262627","-0.00445984816178679","-0.0803797841072083","0.00530132325366139","0.0274040289223194","0.0819605216383934","-0.20792780816555","-0.117944404482841","-0.158907741308212","-0.0812201350927353","0.00252280570566654","0.0452481657266617","0.0990409851074219","0.0433446913957596","-0.123974934220314","-0.0314777530729771","-0.109772771596909","-0.185092195868492","0.104169696569443","-0.1376993060112","0.237152591347694","0.0599282644689083","-0.0717861503362656","-0.0517900884151459","-0.144321769475937","0.0722912177443504","-0.0871795415878296","-0.0889630988240242","-0.2380281239748","0.0893097966909409","-0.20868955552578","0.0711243823170662","-0.0621897578239441","0.0297364890575409","-0.07415821403265","-0.123829081654549","-0.0906669571995735","-0.167424201965332","-0.121783718466759","0.122811682522297","-0.103702530264854","0.0115747908130288","-0.086775578558445","-0.0714854225516319","-0.113822035491467","-0.160759076476097","0.153297513723373","0.0833012387156487","0.023208798840642","0.00359480641782284","0.000512263388372958","0.0725307762622833","0.0898519903421402","-0.0319118425250053","-0.127934351563454","-0.0936040505766869","-0.191734686493874","-0.0643307343125343","0.0311903972178698","-0.0950439050793648","-0.0527723617851734","0.0535322614014149","-0.0912034437060356","-0.135304063558578","0.0326891802251339","0.0477874092757702","0.0972615629434586","-0.0264680702239275","0.00594769697636366","0.141605392098427","-0.109601639211178"
"n2_121","-0.00974369049072266","-0.112400785088539","0.1074483320117","-0.0291545130312443","-0.146978080272675","-0.164971590042114","-0.146512255072594","-0.0536059029400349","-0.18225035071373","0.104888722300529","-0.104922443628311","-0.0108241299167275","-0.0609988868236542","-0.166001841425896","-0.0227821413427591","-0.122087366878986","0.0108185335993767","-0.0692726075649261","0.0737445205450058","-0.0915469825267792","0.0836187824606895","-0.000913607829716057","-0.0315788872539997","-0.178737640380859","-0.074366919696331","0.0514046587049961","-0.112270340323448","0.00688952067866921","0.031270332634449","0.0639270842075348","-0.145460590720177","0.0788920894265175","0.102031208574772","0.024198716506362","-0.0792694538831711","-0.0348980352282524","-0.253056824207306","-0.134591713547707","-0.0298614017665386","0.124159596860409","0.105071932077408","-0.00530911330133677","0.000779455818701535","-0.183465108275414","-0.0824434608221054","-0.00864741485565901","-0.178854614496231","-0.0188964307308197","0.0508205257356167","-0.0537315122783184","-0.188064813613892","-0.135169312357903","0.0584585964679718","0.0304130483418703","0.00712275877594948","-0.0184210985898972","0.0902159661054611","-0.0643122345209122","-0.0485298596322536","-0.0174622423946857","-0.0901599824428558","-0.118305116891861","-0.145997732877731","-0.0311101675033569","-0.0409744642674923","-0.17702916264534","0.0408751741051674","-0.13307386636734","0.0887110084295273","0.0631351843476295","-0.073951430618763","0.143675178289413","-0.0978552475571632","-0.156289249658585","-0.177028626203537","0.0733277648687363","0.0740554109215736","-0.0989861041307449","0.0452144742012024","-0.0727922469377518","0.128788977861404","-0.0862741842865944","-0.0576537363231182","-0.189325794577599","-0.0419854447245598","0.0357129499316216","0.101794853806496","-0.0153685202822089","0.0511648654937744","0.0437043868005276","-0.156671434640884","0.0727862566709518","-0.105850271880627","-0.0635363832116127","0.00056319433497265","-0.0589269623160362","-0.0935867354273796","-0.0185190979391336","-0.114245377480984","-0.108891777694225"
"n2_122","-0.227926582098007","0.119612246751785","-0.0356067083775997","0.245392009615898","0.176648542284966","-0.109076522290707","0.0469243489205837","0.200398936867714","0.177494019269943","-0.0155558437108994","-0.226806670427322","-0.0284643210470676","0.160623654723167","-0.0236850623041391","-0.0719306021928787","0.161725699901581","0.135174125432968","-0.155574440956116","-0.181722894310951","-0.0616730786859989","0.0684596747159958","-0.0101936878636479","-0.0443574972450733","-0.0336710065603256","-0.194114848971367","0.0595108792185783","0.013078348711133","0.0303104612976313","0.0914303138852119","0.231840014457703","0.0502726137638092","0.296069025993347","-0.00413135439157486","0.0692568272352219","0.0880056023597717","0.332451641559601","-0.017506904900074","-0.119806073606014","-0.0207024738192558","0.254095852375031","0.189410716295242","0.245555341243744","-0.0156252589076757","-0.029224582016468","-0.00977690145373344","0.000994356465525925","-0.0530362837016582","0.0671669617295265","-0.0915324464440346","1.18252265453339","0.131635472178459","0.0549995340406895","-0.235824927687645","0.0141969136893749","-0.0288069099187851","0.0621910057961941","0.0350292660295963","0.0211386866867542","0.00733638787642121","-0.0451730601489544","-0.057688295841217","0.0911948010325432","-0.170936167240143","0.08584875613451","-0.0108067402616143","0.000171277584740892","0.147114127874374","0.206796512007713","-0.0076229041442275","0.197465851902962","0.0785275921225548","-0.155062228441238","0.204235836863518","-0.367171883583069","0.0534593835473061","0.17239348590374","0.0491593517363071","-0.108028717339039","0.140960112214088","0.109104335308075","0.0819862186908722","0.0687166377902031","0.0164031274616718","-0.0772287920117378","0.0110192690044641","0.0355774089694023","0.0340060740709305","0.093087911605835","-0.126653969287872","-0.119821675121784","0.153267621994019","0.0876215249300003","-0.152502328157425","0.147330209612846","0.357063353061676","0.101389475166798","0.11850244551897","0.0852937325835228","0.0388547517359257","0.164570316672325"
"n2_123","0.141295343637466","-0.0275695938616991","-0.0305473655462265","-0.0457235686480999","0.00899064261466265","-0.0771427229046822","-0.0217785984277725","-0.0710010081529617","-0.13765150308609","-0.025524040684104","-0.0343470424413681","-0.0619072765111923","-0.131331831216812","-0.0809829160571098","-0.00232531549409032","-0.168770462274551","-0.0458475835621357","-0.0939600095152855","0.0260470416396856","-0.0514068603515625","0.00482997391372919","-0.214869827032089","0.0200668722391129","-0.14597775042057","-0.0237867534160614","-0.00547872995957732","-0.0603975020349026","-0.201306879520416","-0.115717776119709","-0.00860563199967146","0.056905310600996","0.128105297684669","0.102938450872898","0.0791401714086533","-0.0834430009126663","-0.0485699996352196","-0.126621291041374","-0.190170273184776","0.167400404810905","0.115393318235874","0.0193318352103233","-0.0283343624323606","-0.0276511684060097","-0.138163074851036","0.0594880841672421","-0.0888839513063431","-0.0480639860033989","-0.127663090825081","-0.060346070677042","-0.0343088321387768","-0.155872032046318","-0.0919018685817719","0.070588506758213","-0.0554598495364189","0.0572301335632801","0.0392526015639305","-0.108801260590553","-0.121810294687748","0.0691043958067894","-0.0902425646781921","0.0482516288757324","-0.119022287428379","-0.136771768331528","0.0525812208652496","0.104938693344593","0.0217203833162785","-0.0833803415298462","0.0557290650904179","-0.0358971431851387","0.052670169621706","-0.111037388443947","0.0986368730664253","-0.0603723078966141","-0.243025064468384","-0.143726959824562","0.215194925665855","-0.0238685123622417","-0.0706167444586754","0.0869232565164566","-0.0680179595947266","-0.0568904131650925","0.135800257325172","0.0693463236093521","-0.10657000541687","-0.095957450568676","0.0561783686280251","0.0217072423547506","0.00454027624800801","0.0692418068647385","0.0545755177736282","-0.0181946810334921","-0.201787889003754","-0.0172144081443548","-0.102639377117157","0.0653546452522278","-0.0152105586603284","0.103775441646576","-0.04599304869771","0.0502425916492939","-0.158828973770142"
