"dummy","w4_1","w4_2","w4_3","w4_4","w4_5","w4_6","w4_7","w4_8","w4_9","w4_10","w4_11","w4_12","w4_13","w4_14","w4_15","w4_16","w4_17","w4_18","w4_19","w4_20","w4_21","w4_22","w4_23","w4_24","w4_25","w4_26","w4_27","w4_28","w4_29","w4_30","w4_31","w4_32","w4_33","w4_34","w4_35"
"w3_44","-0.983523011207581","-0.281361758708954","0.312392681837082","-0.540741145610809","-0.0989400446414948","-0.0402571298182011","-0.671662867069244","-0.542200982570648","0.440151363611221","-1.13729333877563","0.0708693489432335","-0.491456210613251","-0.341337561607361","0.311950325965881","-0.403344243764877","0.529105544090271","-0.0386420078575611","-0.500859618186951","0.162699997425079","0.094360463321209","0.272118806838989","-0.634468674659729","-0.253684848546982","0.0644850805401802","-0.869218647480011","0.0500246062874794","-0.267305552959442","-0.155503779649734","0.570276379585266","0.158789247274399","0.386029720306396","-0.209307953715324","-1.7237035036087","0.103766784071922","-0.325185239315033"
"w3_45","0.597136914730072","0.146231696009636","0.567316114902496","1.02937817573547","0.398856312036514","1.17828941345215","1.068772315979","0.56136167049408","-2.25399708747864","0.280533701181412","0.131865009665489","0.396025657653809","0.0863695293664932","0.0300682708621025","0.36724454164505","-0.157235577702522","-0.00104802020359784","0.676257431507111","-0.988062500953674","0.0994415432214737","-0.262556552886963","0.314791768789291","0.068983219563961","0.330700814723969","0.407888919115067","0.786837041378021","1.09200847148895","-0.1883524954319","-0.00419915746897459","0.139089152216911","-0.205195859074593","0.915193974971771","0.816886425018311","-0.493446290493011","0.554957985877991"
"w3_46","0.340704709291458","0.140170842409134","0.0860754325985909","0.284400194883347","-0.268966048955917","0.3475681245327","-0.716017961502075","-1.73258173465729","-0.101824380457401","-0.0962929129600525","-0.0802566111087799","-0.144072026014328","-0.0228886678814888","0.0324274264276028","-0.132230341434479","0.43038022518158","-0.10099183768034","-0.494249254465103","0.171632170677185","-0.0211189463734627","0.320151031017303","-0.516015470027924","0.0186417084187269","-0.166882693767548","-0.124006599187851","0.698448240756989","0.196842595934868","0.0476984046399593","-0.388439923524857","0.31184184551239","0.0860777497291565","0.545092344284058","0.430577665567398","0.0820866450667381","0.554506599903107"
"w3_47","0.743449211120605","-1.02190232276917","-1.1509405374527","-2.27385067939758","-0.181693121790886","-0.742705583572388","0.0764884650707245","0.176498278975487","-3.65628528594971","0.334270179271698","-0.301663964986801","-3.77822780609131","0.312433362007141","-0.0849370732903481","0.196802511811256","-0.450038313865662","-0.288429021835327","-0.248030066490173","-0.400182634592056","-0.132650226354599","-0.710625946521759","-1.45355319976807","0.548514544963837","-0.553330600261688","-2.3102490901947","-0.487938225269318","-2.04725480079651","-0.989974439144135","-0.0129137188196182","0.352987676858902","0.133996486663818","0.125705689191818","0.82280308008194","-0.236873343586922","-0.7423295378685"
"w3_48","-1.11517727375031","-0.484934866428375","-0.868129968643188","-1.15541911125183","-0.153517350554466","-1.08629584312439","-1.15019738674164","-1.80578374862671","-0.131226643919945","-0.00747876754030585","-0.256490588188171","-1.13252341747284","-0.19784127175808","0.25940528512001","-0.723874747753143","-0.302100986242294","0.0197911541908979","0.431907624006271","-0.0365889705717564","0.0914433524012566","-0.23219121992588","-1.63105952739716","0.102979943156242","-0.229901537299156","0.224022552371025","-1.69579172134399","0.324045032262802","-0.564782381057739","-0.15450444817543","0.19110406935215","-0.033394280821085","0.0658940896391869","0.448976904153824","0.123388983309269","0.179691210389137"
"w3_49","-0.229371279478073","-0.062383059412241","-1.18389749526978","0.509965896606445","-0.723384380340576","0.79518985748291","-0.223043382167816","-0.323905259370804","-0.324180960655212","-0.0921261683106422","0.421969711780548","-0.39212292432785","-1.48566842079163","-0.0805758163332939","0.50710529088974","0.0640092194080353","0.837512016296387","0.259509235620499","-0.139503672719002","-0.772297561168671","0.26140221953392","-4.01083135604858","0.601853013038635","0.655326843261719","-0.209435150027275","0.238250941038132","1.4331374168396","-1.43551981449127","-0.199501112103462","0.326891958713531","-0.396420568227768","-0.355201005935669","0.491364270448685","-0.00582214631140232","0.351820677518845"
"w3_50","-2.29893755912781","-0.482266902923584","0.0542752034962177","-0.250331550836563","-0.69292539358139","-1.34582102298737","-0.207271248102188","-0.185307011008263","-0.0846983790397644","-1.21126174926758","0.048469066619873","-0.15521451830864","0.260367333889008","-0.0135278208181262","-1.05348932743073","-0.156523153185844","1.46999275684357","-0.0375598147511482","-0.244645997881889","0.12229523062706","1.12059247493744","-1.83544635772705","-0.483959436416626","0.0547340959310532","-0.505668580532074","-0.763021349906921","-0.825240671634674","-3.19334149360657","0.127485185861588","-0.137387305498123","-0.542012572288513","-0.846229135990143","-1.52787172794342","-0.276325315237045","-2.89119839668274"
"w3_51","-9.77517890930176","-0.513875961303711","-0.282171994447708","-1.81019961833954","-4.83903169631958","-2.22864985466003","-2.55039644241333","-0.278737932443619","0.884086728096008","-0.563643991947174","1.07182860374451","0.416623920202255","0.634037911891937","-0.384459882974625","-2.25387001037598","0.0371193774044514","0.126127183437347","-2.93154668807983","0.33636748790741","-0.350254327058792","0.638557851314545","0.98869651556015","-1.84647572040558","-0.717515647411346","-0.605910062789917","-2.83984351158142","-2.7992148399353","-3.66972661018372","0.833999931812286","-0.152768895030022","0.771326959133148","-1.2407021522522","1.96854066848755","0.102494426071644","0.0139329805970192"
"w3_52","0.922619044780731","-0.158816203474998","-0.332217663526535","0.580770552158356","0.540966153144836","0.259523749351501","0.271509289741516","0.39909616112709","1.73156416416168","-1.5798282623291","-0.666227161884308","0.335008978843689","-0.380711287260056","0.401820778846741","-0.471831828355789","-0.251303791999817","-3.67912769317627","0.00982120539993048","0.824175000190735","0.81151008605957","0.745598614215851","3.46989417076111","0.147412911057472","-0.745783448219299","0.738763034343719","-0.277433812618256","1.1186203956604","1.3067399263382","-0.28150001168251","0.365313977003098","-0.22534254193306","-1.07806348800659","-2.656733751297","-0.0467467270791531","0.122513934969902"
"w3_53","-0.198586419224739","-0.0366951301693916","-0.151518777012825","0.140116795897484","0.788138031959534","0.288002371788025","1.10080015659332","0.599129915237427","-0.336048990488052","-1.61202466487885","0.193695813417435","-0.276143014431","-0.00431431224569678","-0.0516079589724541","-0.213132694363594","0.710156738758087","0.371124625205994","0.525994956493378","0.303497552871704","0.415531098842621","0.300734341144562","-0.97112762928009","-0.0205695964396","0.34094575047493","0.117882363498211","-0.225750744342804","-1.97163701057434","-0.105710290372372","0.00189779163338244","-0.337564051151276","-0.102501593530178","1.73164224624634","0.821490526199341","0.587746441364288","0.0615581087768078"
"w3_54","0.863030433654785","-0.424296677112579","-0.309168636798859","-0.00537845771759748","0.446023017168045","-0.00227634818293154","-1.40126276016235","0.906531572341919","0.288675576448441","-0.408053517341614","0.220038637518883","-1.04676592350006","-0.2769435942173","0.414156824350357","1.01433193683624","-0.108053229749203","0.18941804766655","0.012699106708169","-0.10390780121088","0.164819583296776","0.192492142319679","-7.90861463546753","0.0299929771572351","0.284623742103577","-2.48255658149719","1.30868577957153","-0.540014386177063","0.779107809066772","0.535573124885559","0.419650495052338","0.140170633792877","0.30169689655304","-0.7014040350914","-0.555497467517853","-0.245844811201096"
"w3_55","1.5368058681488","0.212961405515671","0.366796582937241","0.28775817155838","-0.274897545576096","-0.0764560699462891","0.192648455500603","-0.0600292049348354","-0.0994455218315125","0.181033328175545","0.256156742572784","-0.0150494603440166","0.193203270435333","0.00404641032218933","0.426454663276672","-0.498168408870697","0.60270094871521","0.219938233494759","0.275037527084351","0.0818123146891594","1.17194032669067","-0.129891365766525","-0.015179518610239","-0.114450469613075","0.550198316574097","-0.423741519451141","-0.436243832111359","-0.512714028358459","0.0729200839996338","0.116698741912842","0.0766394138336182","-0.983514308929443","-2.06970071792603","-0.0834936276078224","0.412217199802399"
"w3_56","0.257653623819351","0.278522729873657","-0.0703917220234871","-0.665890395641327","0.384997189044952","0.569077849388123","0.653121769428253","0.206036046147346","-0.969822108745575","0.564290523529053","0.0181380864232779","0.0860291495919228","0.547140300273895","0.464445918798447","0.382067918777466","-0.260433912277222","0.718582391738892","0.37843519449234","0.072864718735218","-0.178991287946701","1.32148969173431","-0.473957687616348","0.18055471777916","-0.507594764232635","0.00614221254363656","0.110694013535976","-2.02995252609253","0.353506535291672","0.149534374475479","0.797168135643005","-0.287456393241882","0.887076854705811","0.168392062187195","-0.178098917007446","0.272375077009201"
"w3_57","-2.0497829914093","-0.0192283652722836","-1.63258004188538","-0.757037580013275","0.446845024824142","-0.848391711711884","-2.00112748146057","0.129758358001709","-0.600086510181427","-0.385305196046829","-0.400607377290726","0.054013330489397","-0.270924687385559","-0.268521994352341","0.139609813690186","-0.016122680157423","-0.481713205575943","-0.897360742092133","-1.00488197803497","-0.120960064232349","-0.586135923862457","0.0494018085300922","-0.114820867776871","-0.391037255525589","-1.482102394104","-1.0624748468399","-2.90128779411316","-0.348310619592667","-0.725195229053497","-0.439151108264923","0.0923086032271385","-0.679789185523987","-0.16966150701046","-0.699996769428253","-0.390503406524658"
"w3_58","-0.294568538665771","0.344164073467255","0.0895604118704796","-0.272454440593719","0.0881411731243134","-0.546330451965332","-1.49685144424438","-2.72473573684692","-0.0265220981091261","-0.6425661444664","-0.275882542133331","-2.11162233352661","-0.00369807309471071","-0.199661329388618","-0.000978302210569382","-0.531219661235809","0.18283799290657","-0.565267384052277","-0.0142027996480465","-0.436264753341675","-1.66724479198456","-2.44897222518921","0.328919261693954","0.0463117174804211","-1.39934551715851","-1.35172069072723","-0.385501176118851","-1.78439462184906","-0.148904368281364","0.181072324514389","0.0406252183020115","-0.295867204666138","-1.08098173141479","0.229541376233101","0.0436254777014256"
"w3_59","0.108646012842655","-0.229765981435776","0.167236655950546","-0.834196209907532","0.132148176431656","-0.624376595020294","-1.57657396793365","-0.134581670165062","0.127829775214195","0.854877173900604","-1.73814392089844","-8.79296207427979","-0.0283864513039589","-0.186372101306915","-0.748266756534576","-0.961136996746063","-0.146721288561821","-0.53904801607132","-0.138366118073463","-1.74652409553528","-1.78612518310547","-0.223677560687065","0.0745629444718361","-0.661703586578369","0.792799413204193","-2.68392443656921","-2.06011843681335","0.338932424783707","-0.926760196685791","-0.126591131091118","-0.0102973114699125","0.0280259139835835","-0.607489705085754","0.146267086267471","-0.101900577545166"
"w3_60","-1.50114643573761","0.131859958171844","0.082433395087719","0.0103948041796684","0.321707606315613","0.084278404712677","-0.342896372079849","-0.533013164997101","-1.2009072303772","-0.0775163844227791","0.138713151216507","-0.221764519810677","0.174376636743546","0.0875117257237434","-0.0994725003838539","-0.351269364356995","-0.0489493533968925","-0.0139267677441239","0.22505721449852","0.253939002752304","0.103690132498741","-0.285314649343491","0.180333584547043","0.00403638649731874","-0.357040494680405","-1.7247759103775","-0.050342109054327","-0.165403708815575","-0.0943032652139664","-0.318863183259964","-0.165451258420944","-0.137675136327744","-1.40350008010864","0.296492546796799","0.297268360853195"
"w3_61","-1.14434933662415","0.395744144916534","-0.240747109055519","-0.230360299348831","-0.643745124340057","-2.27741551399231","-0.595826625823975","-0.606835782527924","0.173485711216927","0.420851707458496","0.297521710395813","-0.0804313942790031","0.399611115455627","-1.45133888721466","-0.469392985105515","0.246901452541351","0.723135590553284","-0.59256249666214","0.235381513834","-0.0640894398093224","-1.33963632583618","0.287718027830124","0.167910933494568","0.425722867250443","-0.385921686887741","-0.502841889858246","-0.282148629426956","-1.46324408054352","0.192932590842247","-0.101211242377758","0.423560917377472","-1.25853884220123","0.961033344268799","0.190894722938538","-0.736770808696747"
"w3_62","-0.0641242191195488","0.259074479341507","-0.0672821030020714","0.287549018859863","0.656791925430298","0.462921410799026","0.178474768996239","0.180971786379814","0.305655092000961","-0.0166381783783436","0.171323508024216","-0.00812535174190998","-0.373234421014786","0.135520100593567","0.199487805366516","0.170180335640907","-0.708401739597321","-0.088192529976368","-0.16044457256794","0.134226724505424","-0.102034717798233","0.0217777714133263","-0.0630188062787056","0.317741215229034","-0.217445567250252","0.219063460826874","0.440370351076126","0.412164479494095","0.0892082303762436","0.479158729314804","-0.0966498330235481","-0.093556709587574","-0.863315105438232","0.168244197964668","-0.0425014272332191"
"w3_63","0.3895004093647","0.200179874897003","-0.584822237491608","-0.0238157641142607","-0.135833039879799","-1.64358699321747","0.410503923892975","0.271551191806793","-1.22606992721558","0.0897374004125595","0.0739065930247307","-0.0156593192368746","0.0426890850067139","-0.747984766960144","0.034077774733305","0.0329657942056656","-0.641322195529938","0.724571645259857","-0.162070602178574","-0.245497450232506","-3.64537620544434","-0.0570485107600689","-0.0582377277314663","0.0871844813227654","0.615700900554657","-2.66979265213013","-1.52550482749939","-4.36432504653931","0.381129086017609","-0.520708620548248","0.0458342060446739","-0.459814667701721","0.374191403388977","-0.0847871229052544","-0.578318417072296"
"w3_64","-0.50556617975235","-0.0324695594608784","-1.1033399105072","-0.0785123035311699","-0.508333921432495","-0.530947208404541","0.199972033500671","-0.544225871562958","-0.0237349327653646","0.304107964038849","-0.11201948672533","0.193080991506577","0.0782513543963432","0.0985463410615921","-0.409428328275681","-0.00215509021654725","-1.15066981315613","-0.217415690422058","0.177017569541931","-0.307971179485321","-1.42730605602264","-0.230161011219025","-0.367507219314575","0.152846097946167","-0.484998852014542","-0.129922211170197","-1.19980931282043","-2.48897123336792","-0.374634742736816","0.0329220369458199","0.165076240897179","-0.403398156166077","-0.772191882133484","0.139569461345673","-0.393376410007477"
"w3_65","0.319526046514511","-0.395417779684067","-0.765725016593933","-2.07994842529297","-0.373655378818512","-0.271462589502335","-5.69020318984985","-0.6461021900177","-2.15320754051208","-0.544963538646698","0.332273721694946","-2.31359624862671","-0.936986565589905","-0.738078415393829","-4.11055707931519","0.865297317504883","-0.981303095817566","-1.14393389225006","0.189361393451691","-0.297056674957275","1.07473874092102","-0.711454272270203","-0.712061405181885","-0.332963496446609","-0.526160418987274","-6.48585224151611","-4.07374143600464","-1.89732074737549","-0.80098032951355","0.32097515463829","0.320169240236282","-1.12267565727234","0.0988167300820351","0.160075977444649","-0.971949696540833"
"w3_66","0.191135749220848","0.330586075782776","0.366908252239227","-0.101655274629593","0.0518103949725628","-0.228821396827698","-0.654590487480164","-0.53104954957962","0.431686460971832","0.368302971124649","0.0390790849924088","0.0962702929973602","0.00740159070119262","-0.11347308754921","-0.196909621357918","-0.0688531845808029","0.0713266879320145","-0.373489111661911","0.103265807032585","-0.120105668902397","-2.6193687915802","0.0609708726406097","-0.57967221736908","-0.430342823266983","-0.501994609832764","-0.474682748317719","-0.632229447364807","0.0466584078967571","-0.0877854228019714","0.110005989670753","-0.349379599094391","-2.73804831504822","0.8722904920578","-0.254045307636261","0.442115396261215"
"w3_67","1.78043651580811","-0.0385890081524849","-0.556855440139771","0.20547142624855","0.00646713608875871","0.255326509475708","-0.832152664661407","-0.425515234470367","-3.29812026023865","-0.00163994845934212","0.268168538808823","-0.172757297754288","0.259434759616852","-0.201737642288208","0.380426615476608","0.180688306689262","0.307388186454773","-0.670447528362274","0.507927715778351","-0.372770845890045","-1.56274437904358","-0.195859730243683","0.174342259764671","0.319919615983963","0.468236446380615","-1.6480393409729","0.620816886425018","0.0655710622668266","0.282724350690842","-0.0217862036079168","-0.44909280538559","0.187114492058754","-2.3036994934082","0.158474206924438","-0.362458854913712"
"w3_68","-0.96263062953949","-0.630114257335663","-0.134684532880783","0.243904531002045","0.080107219517231","0.326503276824951","-0.130121111869812","0.276572495698929","-1.97061276435852","0.0424342416226864","0.519611775875092","0.713047385215759","0.107764758169651","0.132060915231705","-0.405662149190903","0.224928557872772","-0.767293095588684","0.378409713506699","-0.0984603986144066","0.2272769510746","-0.0512029714882374","0.0631005167961121","-0.151242688298225","-0.231400802731514","-0.225091800093651","-0.23721469938755","-0.0519592128694057","-0.0407299287617207","-0.00747415935620666","0.0450497381389141","-0.043766725808382","0.49793952703476","0.202230781316757","-0.138718754053116","-0.444912016391754"
"w3_69","0.968252897262573","-0.200594574213028","-0.326754570007324","-0.0583426542580128","-0.759703755378723","-0.512555241584778","-0.937203228473663","-0.179958522319794","0.501375615596771","0.0794396251440048","-0.119647540152073","0.0195487905293703","-0.201400920748711","0.306762278079987","-0.0784332677721977","-0.450839996337891","0.380675345659256","-1.12260901927948","0.3201704621315","0.276392579078674","1.00605499744415","-0.0509397126734257","-0.127205863595009","-0.455663025379181","-0.649406552314758","1.21821451187134","-0.683716714382172","-1.69833707809448","-0.0353500843048096","0.562878131866455","-0.267403364181519","-0.0696484670042992","-0.713703215122223","0.497814565896988","-0.0709711760282516"
"w3_70","-0.122902475297451","0.115312322974205","0.538277924060822","0.214742511510849","0.349395126104355","0.208873853087425","-0.0482333935797215","0.2800512611866","-0.231697857379913","-0.123007625341415","0.453062027692795","-0.0708124190568924","0.348684281110764","0.321165174245834","0.0177873875945807","0.309832006692886","0.246506303548813","0.384551137685776","0.0179476458579302","0.364554405212402","0.404010951519012","-0.124430023133755","0.0566404201090336","0.374010860919952","0.411455780267715","-0.215543702244759","0.148698166012764","0.104740902781487","0.115912884473801","-0.155966773629189","0.167079448699951","0.254187345504761","0.615923166275024","-0.114822097122669","-0.277713596820831"
"w3_71","0.238576114177704","0.00530895125120878","0.12120570987463","0.254461854696274","-0.323081225156784","-1.12637531757355","0.131240949034691","-0.195187136530876","-0.641797304153442","0.72360223531723","0.0938756018877029","-0.204400047659874","-0.286386370658875","0.127986520528793","0.266989797353745","-0.167419910430908","-0.23067931830883","0.306725293397903","0.202252432703972","0.0121882865205407","0.830673038959503","0.456086844205856","0.159025639295578","-0.0267190132290125","0.0828393176198006","0.665128290653229","0.0564023107290268","0.531290769577026","0.00226277625188231","0.143452808260918","-0.152071729302406","-1.79248797893524","0.351624667644501","0.169048994779587","0.48556923866272"
"w3_72","-0.833180367946625","0.336349278688431","0.0389107204973698","-0.114356026053429","-0.228058353066444","0.217428267002106","0.0347502678632736","0.578234016895294","-0.803661644458771","0.241409137845039","0.303552716970444","-0.00150579586625099","-0.512040853500366","0.227071031928062","0.473271459341049","0.155916512012482","-0.329756885766983","0.342118978500366","0.0427144840359688","0.123724058270454","0.357107609510422","-0.534637451171875","-0.0763532966375351","0.265494674444199","0.217510357499123","0.891032874584198","-0.42122283577919","0.129924088716507","0.333865612745285","0.0479312390089035","0.095564492046833","-0.377997279167175","-0.121895812451839","0.196501508355141","0.0250266082584858"
"w3_73","0.151366859674454","0.0115690035745502","-0.210067182779312","0.358190804719925","0.0419153906404972","0.57380485534668","0.36122927069664","-0.00439048372209072","0.239397332072258","-0.903870701789856","-0.329371213912964","-0.265129655599594","-0.0793567597866058","0.215601235628128","-0.140744626522064","-0.0404988266527653","-0.295587509870529","0.958990156650543","-0.422048717737198","-0.231825560331345","-0.0713929235935211","-3.59707069396973","0.0538490042090416","-0.0766973420977592","-1.35809099674225","0.678508222103119","-3.38409900665283","0.29322612285614","-0.431846737861633","0.455893963575363","-0.432250022888184","-0.250374972820282","-0.173673838376999","-0.00588266924023628","-0.33360767364502"
"w3_74","-1.16170835494995","0.166613727807999","0.170587688684464","-0.0783313736319542","-0.623328745365143","0.584473967552185","0.103600881993771","0.712422132492065","-0.719548881053925","-0.311236172914505","-0.159861475229263","0.0588041394948959","0.156996667385101","-0.135706886649132","0.473852783441544","0.229023009538651","0.137460798025131","0.242151290178299","0.461059272289276","0.540768325328827","-4.47620916366577","-0.0186518710106611","0.0414687991142273","-0.312520116567612","0.421875715255737","-0.131564900279045","-2.47077202796936","0.7564896941185","-0.194492921233177","0.201150074601173","0.395381718873978","-1.3743531703949","-0.758237719535828","-0.00182037532795221","0.0504438951611519"
"w3_75","-0.648533284664154","-0.0047854851000011","-0.342103153467178","-0.627602279186249","-0.104909241199493","-0.446852684020996","-2.38196873664856","0.0129123432561755","-0.215822145342827","0.0326347015798092","-0.12161623686552","-0.177904903888702","0.0107285138219595","-0.144868418574333","0.209583565592766","-0.954372942447662","-0.292534202337265","-1.58799374103546","0.275392234325409","-0.0780981928110123","-0.690006673336029","-0.0960662513971329","-0.463969767093658","-0.0588252022862434","-1.92443656921387","-0.702592611312866","-0.547762274742126","-0.390086233615875","-0.318178355693817","0.215572744607925","-0.125865131616592","-0.380831271409988","-1.07670164108276","-0.0784787312150002","0.109022788703442"
"w3_76","0.0629645809531212","-0.422682970762253","-2.76139426231384","-1.95641267299652","-0.159710332751274","-1.8628021478653","0.902257740497589","-2.57145404815674","1.00907027721405","-2.50515580177307","-2.40685868263245","-0.290712207555771","-1.4156299829483","-1.16854929924011","-1.89711260795593","-0.681428611278534","-0.939386904239655","-1.69429969787598","0.572328984737396","-1.53219830989838","-3.28146409988403","1.56875896453857","-0.352178812026978","-1.35158622264862","-2.02505207061768","-0.0282598976045847","-2.20775961875916","-2.84890103340149","-0.17395082116127","-1.01244592666626","-0.836500763893127","-3.52763724327087","-2.78987240791321","-0.067673072218895","0.273140639066696"
"w3_77","-0.233721628785133","-8.521559715271","-6.41858530044556","-8.95760440826416","-8.98696994781494","5.31076097488403","1.59341418743134","2.29773569107056","-0.816317498683929","3.61076951026917","-11.8621864318848","-9.76714134216309","-13.9565296173096","-9.81854724884033","-7.21660614013672","-12.2842645645142","2.29445362091064","-9.73547840118408","-11.2920322418213","-11.5107755661011","3.50047945976257","-0.424132019281387","-7.52390193939209","-12.0818424224854","3.63688588142395","8.60481071472168","1.44436979293823","-4.86921501159668","-9.25572109222412","-12.8595628738403","-10.0906324386597","-1.16907000541687","0.128748565912247","-8.89438343048096","-8.51120662689209"
"w3_78","0.730204939842224","-0.299698293209076","-0.10022047162056","-0.0109750228002667","0.396935820579529","0.309649229049683","0.0840627998113632","0.216775640845299","0.275657296180725","-2.15062689781189","0.0834160000085831","0.127157524228096","0.108243219554424","-0.0830462202429771","-0.314092665910721","-0.33487594127655","-4.07065153121948","0.20304436981678","-0.0524693019688129","0.242531135678291","-0.91561096906662","-0.525018870830536","-0.0262019690126181","0.0258864909410477","0.142722889780998","0.139596953988075","-0.277178883552551","-0.0692361891269684","0.194389015436172","-0.052386574447155","0.0906143486499786","0.457673758268356","-1.78643238544464","0.339209049940109","0.170671939849854"
"w3_79","0.408535301685333","0.332903951406479","-0.485924988985062","0.032489936798811","-0.610225200653076","-0.183291390538216","-0.485551416873932","-0.454676061868668","-0.0843623727560043","2.01931500434875","-0.043068140745163","0.0427288115024567","0.444872856140137","-0.274113595485687","-0.166052430868149","-0.117117114365101","1.51645457744598","-0.396167635917664","-0.229473173618317","-0.342742919921875","-0.656966626644135","-0.676158726215363","-0.117197163403034","-0.080511249601841","0.133932217955589","-0.357355833053589","-0.922892570495605","-2.47746276855469","0.0632484257221222","0.107497312128544","0.514220535755157","1.6958155632019","-0.193596184253693","-0.0946455746889114","-2.34044313430786"
"w3_80","0.048768475651741","-0.487761855125427","0.176326498389244","-0.0699304342269897","-0.51795095205307","0.620527684688568","0.251678824424744","0.400993585586548","-3.49146556854248","-2.0787718296051","-0.00611998420208693","0.123235546052456","-0.0124286711215973","0.149387687444687","0.419412761926651","0.343559205532074","-9.90635681152344","0.375591099262238","0.149165526032448","-0.281589597463608","-0.0518612377345562","-0.45464500784874","0.189199298620224","-0.0527750998735428","0.32535308599472","0.561084926128387","0.502434372901917","-0.991657257080078","-0.0521903932094574","-0.0654834806919098","-0.349931687116623","0.519790887832642","-2.81221127510071","0.16823698580265","-0.710845172405243"
"w3_81","-1.31126427650452","-0.0681042969226837","-0.727658927440643","-0.633669495582581","-2.40336108207703","-0.492964327335358","-0.164906606078148","0.0133720422163606","-0.0159642491489649","-0.713055193424225","0.0156858619302511","-0.0483241640031338","0.0292532537132502","-0.191225752234459","-0.127188548445702","0.20118322968483","-0.667689859867096","-0.136447951197624","-0.22711917757988","0.0948448032140732","-0.731840431690216","-0.0966719314455986","-0.0388939753174782","0.137202993035316","-0.132728561758995","-0.377242237329483","-1.02469420433044","-0.650070309638977","0.054137647151947","0.0606180094182491","-0.114153258502483","-0.0741833969950676","-0.101990424096584","-0.0209459513425827","-3.8142511844635"
"w3_82","-3.05926203727722","-0.0719806253910065","0.491283446550369","-0.793937802314758","-0.343898832798004","-0.467812746763229","-4.59987783432007","-0.605675399303436","0.122887276113033","0.353789925575256","-0.284188389778137","-0.675089538097382","-0.357958555221558","0.0607866905629635","-9.49455833435059","0.155397579073906","-0.0261435974389315","-1.55029225349426","0.514825701713562","-0.141103029251099","-0.59354555606842","0.588604331016541","-0.251789480447769","0.0460397154092789","-2.4106605052948","-0.624707996845245","-0.830915808677673","-0.0281706135720015","0.110022559762001","-0.358268707990646","-0.121734201908112","-0.704475164413452","-1.00637722015381","0.0417948700487614","0.209917172789574"
"w3_83","-0.648813426494598","0.679567098617554","-0.172739997506142","-0.708675622940063","0.189871922135353","-0.440524607896805","0.138504594564438","-0.657937109470367","0.512084662914276","-0.410860925912857","-0.0561851374804974","0.881136536598206","-0.192487761378288","-0.237892314791679","0.257513552904129","0.704388618469238","1.47138166427612","-0.686001777648926","0.157934352755547","-0.400315701961517","0.161449134349823","1.27268266677856","0.107410289347172","0.281725734472275","-0.340636759996414","0.70267391204834","0.511725127696991","0.563700616359711","-0.143120974302292","-0.140438660979271","-0.20674940943718","0.429764240980148","-0.588231265544891","0.084373727440834","0.756613910198212"
"w3_84","-3.65503406524658","0.114332921802998","0.0971845611929893","0.242606163024902","0.244417414069176","0.688863515853882","0.0910572111606598","-0.287332564592361","0.368639916181564","-0.0882253870368004","-0.183768555521965","-0.373264968395233","-0.132655173540115","-0.288201868534088","0.58155757188797","0.288170784711838","-0.165723443031311","0.630175530910492","-0.174100428819656","0.0131466649472713","0.333546280860901","-4.93197870254517","0.10334687680006","-0.450318455696106","0.109170727431774","0.673743546009064","1.58466017246246","1.15161681175232","-0.0207617431879044","0.62026184797287","-0.0577886998653412","-1.48908340930939","-0.831148207187653","0.137102127075195","-0.30221363902092"
"w3_85","0.249916985630989","0.172877088189125","-0.538273096084595","-1.28578317165375","-0.638108909130096","-0.861597239971161","-1.75140273571014","-1.30876100063324","0.434274256229401","0.272125244140625","-0.00183708500117064","-0.855697572231293","0.286815136671066","0.0521025918424129","-0.889107823371887","-0.0659390389919281","0.19584333896637","-1.63523018360138","0.643956124782562","0.253958195447922","0.525450348854065","3.91157960891724","0.0460115894675255","-0.437767863273621","-0.930897772312164","-1.03307235240936","0.871606111526489","-5.12734985351562","0.436844229698181","0.378297418355942","-0.300336003303528","1.05087792873383","-1.72454643249512","-0.169897422194481","-0.317496448755264"
"w3_86","-0.388792842626572","-0.716035962104797","-0.58470755815506","0.448960721492767","-0.215617626905441","-0.548248052597046","0.288717448711395","0.0829912349581718","-0.149303793907166","-0.605150043964386","0.0807980820536613","0.0790360346436501","-0.451017111539841","0.126060128211975","0.167541146278381","0.0216829665005207","-3.3765504360199","0.212465405464172","0.0364270098507404","0.294187992811203","-0.585188150405884","-0.899820625782013","-0.0197299364954233","-0.310512512922287","0.204075872898102","0.979592084884644","0.178793892264366","0.333252996206284","-0.448050767183304","0.0521282181143761","-0.372443109750748","-1.48149919509888","-0.721380531787872","-0.296795219182968","-0.241904124617577"
"w3_87","0.730026543140411","0.0933318585157394","0.317178905010223","0.693328320980072","0.804372906684875","0.85039621591568","1.23047971725464","0.645918011665344","-0.293283462524414","0.129885271191597","-0.0778082981705666","0.747578859329224","0.777718245983124","-0.374435484409332","0.646421730518341","0.245751932263374","1.52799952030182","1.01341319084167","-0.126560047268867","-0.310635805130005","-1.96886575222015","-3.54114246368408","0.855203032493591","0.0394074209034443","0.810011446475983","2.03578686714172","1.6299889087677","0.278964936733246","-0.577138841152191","0.12765796482563","-0.241136997938156","0.30788254737854","1.24899065494537","0.0191505644470453","0.646067976951599"
